date,gpr,gpr_act,gpr_threat,gpr_ma7,gpr_event_label
2010-10-30,"98,13","79,32",105.86,68.04,
2010-10-31,"42,55","48,48",30.32,65.1,
2010-11-01,"130,51","168,37",102.14,76.49,
2010-11-02,"130,62","144,68",114.65,88.78,
2010-11-03,"81,79","81,54",73.68,88.24,
2010-11-04,"79,74","139,12",38.68,91.65,
2010-11-05,"54,94","32,22",64.5,88.32,
2010-11-06,"58,63","95,64",31.02,82.68,
2010-11-07,"65,07","117,94",19.68,85.9,
2010-11-08,"92,57","72,23",107.1,80.48,
2010-11-09,"131,48","174,77",103.26,80.6,
2010-11-10,"79,36","96,32",51.65,80.26,
2010-11-11,"87,63","97,85",69.96,81.38,
2010-11-12,"75,51","78,55",81.9,84.32,
2010-11-13,"47,89","26,53",57.52,82.79,
2010-11-14,"70,89","64,25",64.31,83.62,
2010-11-15,"120,95","23,34",181.69,87.67,
2010-11-16,"121,23","63,99",154.18,86.21,
2010-11-17,"77,66","67,33",73.0,85.97,
2010-11-18,"73,97","57,71",90.93,84.02,
2010-11-19,"103,71","87,73",120.22,88.05,
2010-11-20,"82,30","71,79",102.65,92.96,
2010-11-21,"119,67","86,76",144.74,99.93,
2010-11-22,"113,15","70,01",142.75,98.81,
2010-11-23,"77,38","44,08",104.17,92.55,
2010-11-24,"166,79","46,40",238.68,105.28,
2010-11-25,"91,49","98,81",76.07,107.78,
2010-11-26,"56,32","42,11",58.54,101.01,
2010-11-27,"66,42","77,25",50.63,98.75,
2010-11-28,"67,98","24,64",92.5,91.36,
2010-11-29,"159,03","61,87",225.78,97.92,
2010-11-30,"183,41","111,94",224.1,113.06,
2010-12-01,"94,05","34,73",144.82,102.67,
2010-12-02,"100,18","53,26",138.84,103.91,
2010-12-03,"86,44","80,02",92.42,108.22,
2010-12-04,"88,63","66,27",110.55,111.39,
2010-12-05,"42,70","12,16",60.87,107.78,
2010-12-06,"110,68","133,99",98.61,100.87,
2010-12-07,"127,92","134,24",106.37,92.94,
2010-12-08,"67,68","56,81",71.08,89.18,
2010-12-09,"88,63","66,27",92.12,87.53,
2010-12-10,"61,22","44,97",80.38,83.92,
2010-12-11,"52,62","33,13",59.88,78.78,
2010-12-12,"70,34","102,00",42.54,82.73,
2010-12-13,"72,63","72,40",67.1,77.29,
2010-12-14,"67,45","74,71",56.09,68.65,
2010-12-15,"72,64","57,94",78.53,69.36,
2010-12-16,"136,46","129,24",147.51,76.2,
2010-12-17,"107,16","125,68",89.11,82.76,
2010-12-18,"79,55","56,64",99.22,86.6,
2010-12-19,"89,53","76,50",85.08,89.35,
2010-12-20,"128,26","88,18",154.46,97.29,
2010-12-21,"156,81","101,61",228.18,110.06,
2010-12-22,"163,83","175,28",146.2,123.08,
2010-12-23,"124,69","149,17",96.77,121.4,
2010-12-24,"126,52","160,53",133.9,124.17,
2010-12-25,"131,34","145,48",97.08,131.57,
2010-12-26,"104,92","149,43",62.32,133.77,
2010-12-27,"87,48","93,02",77.59,127.94,
2010-12-28,"134,57","185,76",103.29,124.76,
2010-12-29,"53,04","57,68",40.09,108.94,
2010-12-30,"161,36","151,40",165.74,114.18,
2010-12-31,"45,38","57,58",41.16,102.58,
2011-01-01,"83,28","101,47",69.25,95.72,
2011-01-02,"60,84","80,87",33.73,89.42,
2011-01-03,"74,20","116,24",52.89,87.52,
2011-01-04,"119,25","149,71",110.18,85.34,
2011-01-05,"44,56","29,62",55.58,84.12,
2011-01-06,"74,08","63,30",76.27,71.66,
2011-01-07,"74,59","67,60",84.58,75.83,
2011-01-08,"81,79","76,10",81.61,75.62,
2011-01-09,"83,46","89,60",85.41,78.85,
2011-01-10,"96,13","111,81",106.58,81.98,
2011-01-11,"89,33","96,47",86.66,77.71,
2011-01-12,"74,32","49,39",88.29,81.96,
2011-01-13,"61,53","74,98",56.85,80.16,
2011-01-14,"66,92","66,71",83.47,79.07,
2011-01-15,"70,84","45,20",80.11,77.5,
2011-01-16,"32,67","39,08",21.73,70.25,
2011-01-17,"91,63","63,95",99.06,69.61,
2011-01-18,"56,98","22,72",75.81,64.99,
2011-01-19,"62,64","36,73",73.54,63.32,
2011-01-20,"59,09","51,54",55.27,62.97,
2011-01-21,"88,97","61,41",96.75,66.12,
2011-01-22,"61,29","47,82",75.34,64.75,
2011-01-23,"72,88","39,63",88.14,70.5,
2011-01-24,"107,00","59,73",135.23,72.69,
2011-01-25,"204,20","286,51",119.49,93.72,
2011-01-26,"113,75","144,33",74.52,101.03,
2011-01-27,"68,67","78,24",59.82,102.39,
2011-01-28,"69,63","52,89",71.69,99.63,
2011-01-29,"63,65","82,77",46.02,99.97,
2011-01-30,"46,41","34,70",57.89,96.19,
2011-01-31,"89,42","81,04",87.87,93.68,
2011-02-01,"118,03","106,28",139.31,81.37,
2011-02-02,"98,83","116,77",79.13,79.24,
2011-02-03,"113,28","116,35",119.89,85.61,
2011-02-04,"94,64","111,83",93.27,89.18,
2011-02-05,"66,14","54,95",73.33,89.54,
2011-02-06,"52,37","52,21",65.32,90.39,
2011-02-07,"59,58","63,35",46.24,86.13,
2011-02-08,"56,59","82,75",31.37,77.35,
2011-02-09,"86,58","120,09",56.34,75.6,
2011-02-10,"104,04","100,38",94.89,74.28,
2011-02-11,"97,63","114,11",83.98,74.7,
2011-02-12,"59,69","54,09",54.14,73.78,
2011-02-13,"69,81","88,57",52.77,76.27,
2011-02-14,"76,57","56,24",80.42,78.7,
2011-02-15,"55,58","81,27",30.81,78.56,
2011-02-16,"62,23","36,49",73.05,75.08,
2011-02-17,"88,43","74,59",90.5,72.85,
2011-02-18,"66,45","26,50",99.46,68.39,
2011-02-19,"76,46","92,56",54.5,70.79,
2011-02-20,"61,69","73,80",71.81,69.63,
2011-02-21,"109,00","122,83",86.69,74.26,
2011-02-22,"163,83","143,41",166.13,89.73,
2011-02-23,"73,45","65,90",79.4,91.33,
2011-02-24,"144,02","110,95",174.2,99.27,
2011-02-25,"137,74","96,12",160.35,109.46,
2011-02-26,"128,16","61,10",171.43,116.84,
2011-02-27,"62,15","49,57",72.35,116.91,
2011-02-28,"107,26","98,70",109.77,116.66,
2011-03-01,"178,96","167,49",200.44,118.82,
2011-03-02,"127,00","70,34",152.54,126.47,
2011-03-03,"154,95","185,37",125.99,128.03,
2011-03-04,"119,61","139,12",104.99,125.44,
2011-03-05,"87,87","63,71",106.28,119.69,
2011-03-06,"50,86","88,74",42.3,118.07,
2011-03-07,"138,72","217,92",90.88,122.57,
2011-03-08,"166,01","195,58",138.04,120.72,
2011-03-09,"199,47","220,16",171.79,131.07,
2011-03-10,"136,31","170,65",115.98,128.41,
2011-03-11,"136,77","152,98",133.15,130.86,
2011-03-12,"93,12","68,97",106.2,131.61,
2011-03-13,"103,52","114,67",95.64,139.13,
2011-03-14,"87,98","83,89",95.42,131.88,
2011-03-15,"141,81","188,50",133.04,128.43,
2011-03-16,"166,35","129,79",186.44,123.69,
2011-03-17,"116,23","128,07",106.82,120.83,
2011-03-18,"147,80","160,15",170.99,122.4,
2011-03-19,"133,51","180,81",138.25,128.17,
2011-03-20,"95,84","95,55",99.62,127.07,
2011-03-21,"151,39","251,54",77.93,136.13,
2011-03-22,"192,93","210,48",181.62,143.44,
2011-03-23,"231,28","260,32",192.32,152.71,
2011-03-24,"144,68","150,24",135.34,156.78,
2011-03-25,"130,92","163,90",106.33,154.37,
2011-03-26,"103,26","108,36",108.46,150.04,
2011-03-27,"101,73","139,45",95.17,150.89,
2011-03-28,"131,84","164,30",116.48,148.09,
2011-03-29,"196,35","239,25",181.42,148.58,
2011-03-30,"125,13","187,12",92.49,133.42,
2011-03-31,"126,23","142,84",124.82,130.78,
2011-04-01,"125,88","151,91",104.67,130.06,
2011-04-02,"65,74","68,38",61.79,124.7,
2011-04-03,"72,01","95,72",69.86,120.45,
2011-04-04,"71,93","119,51",19.94,111.9,
2011-04-05,"103,40","117,81",85.98,98.62,
2011-04-06,"130,39","203,76",82.05,99.37,
2011-04-07,"74,62","77,63",70.14,91.99,
2011-04-08,"84,77","110,51",65.07,86.12,
2011-04-09,"51,97","54,54",40.94,84.16,
2011-04-10,"74,30","111,11",30.89,84.48,
2011-04-11,"98,69","154,00",42.82,88.31,
2011-04-12,"88,34","95,40",79.57,86.15,
2011-04-13,"111,53","118,60",123.66,83.46,
2011-04-14,"110,65","130,99",92.01,88.61,
2011-04-15,"86,82","99,87",66.64,88.9,
2011-04-16,"67,22","85,78",40.24,91.08,
2011-04-17,"30,17","48,12",10.03,84.77,
2011-04-18,"86,95","123,84",48.2,83.1,
2011-04-19,"96,63","84,77",102.85,84.28,
2011-04-20,"80,79","95,19",73.29,79.89,
2011-04-21,"117,59","133,97",106.16,80.88,
2011-04-22,"81,57","120,21",41.29,80.13,
2011-04-23,"73,88","76,59",78.63,81.08,
2011-04-24,"93,88","120,33",66.91,90.18,
2011-04-25,"78,18","98,46",75.28,88.93,
2011-04-26,"144,02","127,63",166.33,95.7,
2011-04-27,"124,73","168,23",103.71,101.98,
2011-04-28,"110,53","130,86",74.68,100.97,
2011-04-29,"68,88","78,47",54.54,99.16,
2011-04-30,"114,10","132,09",128.54,104.9,
2011-05-01,"69,49","92,37",57.79,101.42,
2011-05-02,"115,26","178,74",78.09,106.72,
2011-05-03,"269,19","357,82",230.06,124.6,
2011-05-04,"113,02","155,41",84.26,122.92,
2011-05-05,"101,20","127,79",106.59,121.59,
2011-05-06,"104,75","130,53",81.66,126.71,
2011-05-07,"120,41","178,66",79.17,127.62,
2011-05-08,"51,96","77,70",32.41,125.11,
2011-05-09,"126,04","141,36",124.46,126.65,
2011-05-10,"140,80","147,76",129.41,108.31,
2011-05-11,"88,73","110,57",86.08,104.84,
2011-05-12,"80,96","100,89",84.15,101.95,
2011-05-13,"114,11","156,02",92.18,103.29,
2011-05-14,"53,38","61,62",46.73,93.71,
2011-05-15,"94,29","100,26",73.17,99.76,
2011-05-16,"87,17","118,92",68.67,94.21,
2011-05-17,"74,64","77,95",76.84,84.75,
2011-05-18,"85,32","96,15",80.2,84.27,
2011-05-19,"150,25","132,37",145.28,94.17,
2011-05-20,"81,48","81,23",83.39,89.51,
2011-05-21,"65,41","78,26",60.92,91.22,
2011-05-22,"84,94","36,29",110.99,89.89,
2011-05-23,"119,93","131,93",123.8,94.57,
2011-05-24,"134,66","130,41",159.96,103.14,
2011-05-25,"119,10","118,74",105.23,107.97,
2011-05-26,"103,63","135,37",89.14,101.31,
2011-05-27,"94,45","60,53",129.03,103.16,
2011-05-28,"69,74","57,94",77.32,103.78,
2011-05-29,"72,30","91,73",54.65,101.97,
2011-05-30,"112,04","106,84",105.32,100.85,
2011-05-31,"140,02","167,51",119.76,101.61,
2011-06-01,"96,12","132,68",55.34,98.33,
2011-06-02,"86,35","103,31",97.66,95.86,
2011-06-03,"66,99","66,78",66.84,91.94,
2011-06-04,"53,75","67,68",37.64,89.65,
2011-06-05,"77,79","103,40",53.9,90.44,
2011-06-06,"62,42","74,68",55.37,83.35,
2011-06-07,"106,62","146,61",61.14,78.58,
2011-06-08,"122,14","110,69",129.26,82.29,
2011-06-09,"101,33","125,41",69.73,84.43,
2011-06-10,"90,62","93,68",94.89,87.81,
2011-06-11,"52,62","66,27",32.24,87.65,
2011-06-12,"103,90","158,42",81.31,91.38,
2011-06-13,"105,77","118,09",91.47,97.57,
2011-06-14,"43,33","54,97",26.2,88.53,
2011-06-15,"81,84","99,32",65.09,82.77,
2011-06-16,"115,52","115,16",101.7,84.8,
2011-06-17,"77,91","111,84",57.01,82.98,
2011-06-18,"67,32","78,29",65.31,85.08,
2011-06-19,"65,34","104,22",54.33,79.57,
2011-06-20,"74,16","57,50",75.37,75.06,
2011-06-21,"79,23","67,70",87.84,80.19,
2011-06-22,"56,08","59,64",43.52,76.51,
2011-06-23,"128,58","155,17",112.54,78.37,
2011-06-24,"115,04","155,17",95.66,83.68,
2011-06-25,"74,31","79,78",80.81,84.68,
2011-06-26,"73,46","66,58",77.75,85.84,
2011-06-27,"108,47","158,05",48.57,90.74,
2011-06-28,"66,17","54,33",64.74,88.87,
2011-06-29,"81,52","73,88",73.95,92.51,
2011-06-30,"101,41","60,66",129.29,88.63,
2011-07-01,"88,82","98,38",87.53,84.88,
2011-07-02,"52,95","87,99",14.68,81.83,
2011-07-03,"98,59","117,94",76.51,85.42,
2011-07-04,"70,37","86,34",72.01,79.97,
2011-07-05,"83,86","83,60",83.68,82.5,
2011-07-06,"41,55","52,72",31.41,76.79,
2011-07-07,"93,26","119,00",74.45,75.63,
2011-07-08,"65,36","61,73",68.65,72.28,
2011-07-09,"66,89","57,99",67.71,74.27,
2011-07-10,"83,94","90,12",85.91,72.18,
2011-07-11,"84,94","124,79",44.61,74.26,
2011-07-12,"75,83","79,58",73.01,73.11,
2011-07-13,"92,95","126,02",61.83,80.45,
2011-07-14,"74,88","92,42",47.44,77.83,
2011-07-15,"91,54","155,49",39.47,81.57,
2011-07-16,"51,18","79,37",28.37,79.32,
2011-07-17,"59,39","78,94",32.92,75.82,
2011-07-18,"72,80","108,87",52.97,74.08,
2011-07-19,"126,49","173,39",98.61,81.32,
2011-07-20,"92,12","91,84",95.75,81.2,
2011-07-21,"90,61","122,85",48.22,83.45,
2011-07-22,"62,44","82,99",40.38,79.29,
2011-07-23,"82,05","121,19",60.65,83.7,
2011-07-24,"33,39","13,32",44.43,79.99,
2011-07-25,"83,92","96,87",80.8,81.57,
2011-07-26,"92,60","117,49",56.0,76.73,
2011-07-27,"88,67","127,29",58.98,76.24,
2011-07-28,"101,98","120,50",81.66,77.86,
2011-07-29,"95,42","149,49",73.68,82.58,
2011-07-30,"74,83","91,81",57.44,81.54,
2011-07-31,"53,21","66,31",33.19,84.38,
2011-08-01,"88,10","131,74",51.28,84.97,
2011-08-02,"90,46","85,89",85.97,84.67,
2011-08-03,"86,63","106,93",54.88,84.38,
2011-08-04,"77,04","53,76",83.28,80.81,
2011-08-05,"51,98","62,18",40.34,74.61,
2011-08-06,"30,84","36,90",25.65,68.32,
2011-08-07,"74,82","94,93",45.25,71.41,
2011-08-08,"94,77","111,65",78.8,72.36,
2011-08-09,"63,14","50,35",91.0,68.46,
2011-08-10,"44,11","23,99",60.03,62.39,
2011-08-11,"91,38","106,28",82.32,64.43,
2011-08-12,"69,30","89,81",51.86,66.91,
2011-08-13,"46,18","24,55",66.56,69.1,
2011-08-14,"39,67","39,55",32.99,64.08,
2011-08-15,"131,06","216,25",45.09,69.26,
2011-08-16,"54,51","75,24",27.89,68.03,
2011-08-17,"38,83","46,46",38.75,67.28,
2011-08-18,"109,45","138,20",91.01,69.86,
2011-08-19,"119,65","163,58",73.91,77.05,
2011-08-20,"111,22","167,82",79.99,86.34,
2011-08-21,"39,67","65,92",11.0,86.34,
2011-08-22,"143,46","216,69",65.07,88.11,
2011-08-23,"197,71","257,43",127.49,108.57,
2011-08-24,"159,73","227,49",88.55,125.84,
2011-08-25,"109,69","131,22",85.13,125.87,
2011-08-26,"93,75","145,39",46.2,122.18,
2011-08-27,"87,87","116,79",63.32,118.84,
2011-08-28,"55,52","73,80",51.29,121.1,
2011-08-29,"125,17","187,18",96.65,118.49,
2011-08-30,"61,34","87,36",29.15,99.01,
2011-08-31,"91,10","123,52",78.79,89.21,
2011-09-01,"90,61","79,49",90.41,86.48,
2011-09-02,"105,27","104,95",93.37,88.13,
2011-09-03,"91,36","41,13",132.33,88.63,
2011-09-04,"54,30","81,21",22.58,88.45,
2011-09-05,"123,42","108,27",123.15,88.2,
2011-09-06,"138,56","138,14",115.22,99.23,
2011-09-07,"87,85","87,58",97.4,98.77,
2011-09-08,"99,45","123,07",79.84,100.03,
2011-09-09,"90,51","108,27",75.26,97.92,
2011-09-10,"95,79","132,63",70.8,98.55,
2011-09-11,"53,14","82,41",39.28,98.39,
2011-09-12,"110,16","149,04",78.51,96.49,
2011-09-13,"111,98","136,85",90.11,92.7,
2011-09-14,"78,36","92,32",65.16,91.34,
2011-09-15,"85,38","95,33",79.51,89.33,
2011-09-16,"72,70","113,44",42.05,86.79,
2011-09-17,"69,40","74,51",66.59,83.02,
2011-09-18,"53,91","47,77",49.81,83.13,
2011-09-19,"56,63","88,71",26.91,75.48,
2011-09-20,"70,65","70,43",78.33,69.57,
2011-09-21,"102,09","133,36",64.4,72.96,
2011-09-22,"84,16","87,26",78.38,72.79,
2011-09-23,"93,09","134,40",74.73,75.7,
2011-09-24,"57,93","63,00",52.55,74.06,
2011-09-25,"39,51","26,26",43.81,72.01,
2011-09-26,"73,34","89,36",47.43,74.4,
2011-09-27,"86,86","94,47",72.23,76.71,
2011-09-28,"55,85","41,76",63.86,70.11,
2011-09-29,"93,69","106,74",72.34,71.47,
2011-09-30,"68,40","84,43",43.34,67.94,
2011-10-01,"82,06","81,81",100.08,71.39,
2011-10-02,"37,43","49,75",31.12,71.09,
2011-10-03,"92,02","135,60",46.57,73.76,
2011-10-04,"73,61","80,72",67.33,71.87,
2011-10-05,"66,10","58,58",79.4,73.33,
2011-10-06,"86,47","86,21",71.9,72.3,
2011-10-07,"74,48","122,67",48.47,73.17,
2011-10-08,"48,01","73,20",28.18,68.3,
2011-10-09,"38,67","38,55",42.87,68.48,
2011-10-10,"55,35","76,40",28.32,63.24,
2011-10-11,"85,25","137,60",40.51,64.9,
2011-10-12,"137,25","192,30",117.21,75.07,
2011-10-13,"135,99","152,95",139.17,82.14,
2011-10-14,"73,91","100,48",55.87,82.06,
2011-10-15,"68,78","76,80",68.63,85.03,
2011-10-16,"54,19","67,53",56.33,87.25,
2011-10-17,"96,44","117,05",69.73,93.12,
2011-10-18,"114,36","159,61",76.07,97.28,
2011-10-19,"51,13","29,13",60.74,84.97,
2011-10-20,"72,09","82,13",57.09,75.84,
2011-10-21,"110,53","168,52",59.47,81.07,
2011-10-22,"64,29","83,60",46.49,80.43,
2011-10-23,"71,88","47,77",89.66,82.96,
2011-10-24,"96,53","122,47",94.86,82.97,
2011-10-25,"82,53","89,76",74.87,78.43,
2011-10-26,"64,39","64,19",53.54,80.32,
2011-10-27,"53,97","26,90",72.93,77.73,
2011-10-28,"51,46","32,06",64.18,69.29,
2011-10-29,"48,42","56,79",37.9,67.03,
2011-10-30,"59,82","89,45",24.87,65.3,
2011-10-31,"82,71","107,19",68.78,63.33,
2011-11-01,"80,11","87,85",59.95,62.98,
2011-11-02,"37,60","27,26",51.17,59.16,
2011-11-03,"110,42","88,06",131.17,67.22,
2011-11-04,"111,48","127,01",95.35,75.8,
2011-11-05,"60,73","38,53",73.45,77.55,
2011-11-06,"31,85","50,81",10.59,73.56,
2011-11-07,"65,60","65,39",75.0,71.11,
2011-11-08,"82,42","54,78",110.96,71.44,
2011-11-09,"112,77","49,18",152.38,82.18,
2011-11-10,"80,25","64,00",85.41,77.87,
2011-11-11,"66,76","57,05",79.3,71.48,
2011-11-12,"52,10","54,68",63.85,70.25,
2011-11-13,"76,74","76,50",85.08,76.66,
2011-11-14,"95,59","82,87",110.59,80.95,
2011-11-15,"114,10","73,39",165.27,85.47,
2011-11-16,"83,45","86,81",96.54,81.28,
2011-11-17,"108,66","111,61",125.95,85.34,
2011-11-18,"109,07","74,56",139.93,91.39,
2011-11-19,"75,72","53,92",89.94,94.76,
2011-11-20,"58,42","34,95",77.73,92.14,
2011-11-21,"111,56","128,33",85.63,94.43,
2011-11-22,"58,25","38,71",71.04,86.45,
2011-11-23,"102,49","72,98",121.75,89.17,
2011-11-24,"67,85","47,75",86.29,83.34,
2011-11-25,"83,16","55,27",103.73,79.64,
2011-11-26,"49,88","35,10",68.31,75.94,
2011-11-27,"113,08","119,36",88.5,83.75,
2011-11-28,"105,42","88,93",134.86,82.88,
2011-11-29,"107,73","130,41",108.77,89.94,
2011-11-30,"84,25","53,75",106.48,87.34,
2011-12-01,"104,03","32,41",151.38,92.51,
2011-12-02,"104,31","44,12",141.93,95.53,
2011-12-03,"76,69","70,58",68.68,99.36,
2011-12-04,"58,46","64,75",43.21,91.55,
2011-12-05,"97,07","96,77",94.17,90.36,
2011-12-06,"73,94","36,86",98.38,85.53,
2011-12-07,"49,84","30,58",70.14,80.62,
2011-12-08,"87,08","48,62",115.86,78.2,
2011-12-09,"71,66","45,46",97.5,73.53,
2011-12-10,"32,53","29,49",29.51,67.23,
2011-12-11,"33,94","40,60",22.58,63.72,
2011-12-12,"99,59","138,14",72.01,64.08,
2011-12-13,"89,63","132,09",45.37,66.33,
2011-12-14,"113,06","82,65",125.35,75.36,
2011-12-15,"82,24","65,59",98.47,74.67,
2011-12-16,"118,86","137,21",119.65,81.41,
2011-12-17,"48,18","60,04",45.07,83.64,
2011-12-18,"68,87","41,19",80.17,88.63,
2011-12-19,"86,15","103,06",85.97,86.71,
2011-12-20,"180,25","111,81",233.15,99.66,
2011-12-21,"80,14","114,14",50.77,94.96,
2011-12-22,"83,38","75,57",88.24,95.12,
2011-12-23,"75,76","67,14",70.0,88.96,
2011-12-24,"93,64","77,79",116.8,95.46,
2011-12-25,"62,95","78,44",52.34,94.61,
2011-12-26,"103,27","158,39",39.63,97.06,
2011-12-27,"68,30","79,44",66.26,81.06,
2011-12-28,"86,67","105,60",56.05,82.0,
2011-12-29,"115,55","76,80",136.12,86.59,
2011-12-30,"125,90","138,50",101.08,93.75,
2011-12-31,"57,44","22,91",76.43,88.58,
2012-01-01,"72,44","65,65",65.71,89.94,
2012-01-02,"60,11","66,58",66.64,83.77,
2012-01-03,"88,10","70,26",95.24,86.6,
2012-01-04,"76,94","48,45",94.29,85.21,
2012-01-05,"82,44","44,83",112.17,80.48,
2012-01-06,"100,60","50,14",137.43,76.87,
2012-01-07,"73,75","73,52",61.32,79.2,
2012-01-08,"55,73","74,07",51.49,76.81,
2012-01-09,"88,39","58,75",105.0,80.85,
2012-01-10,"66,64","31,27",84.75,77.78,
2012-01-11,"103,97","64,33",125.2,81.64,
2012-01-12,"103,84","103,52",126.64,84.7,
2012-01-13,"98,10","65,20",125.08,84.35,
2012-01-14,"102,56","55,27",138.3,88.46,
2012-01-15,"53,32","53,16",55.42,88.12,
2012-01-16,"72,86","77,47",64.62,85.9,
2012-01-17,"56,63","32,26",80.72,84.47,
2012-01-18,"73,86","51,54",79.84,80.17,
2012-01-19,"103,20","89,16",108.69,80.07,
2012-01-20,"70,93","49,50",82.58,76.19,
2012-01-21,"60,44","51,64",62.22,70.18,
2012-01-22,"39,20","65,14",21.73,68.16,
2012-01-23,"109,54","96,10",131.17,73.4,
2012-01-24,"103,52","29,49",159.86,80.1,
2012-01-25,"65,63","27,55",91.91,78.92,
2012-01-26,"85,76","64,12",112.91,76.43,
2012-01-27,"58,42","54,81",68.58,74.64,
2012-01-28,"51,40","74,02",47.49,73.35,
2012-01-29,"38,22","50,81",31.78,73.21,
2012-01-30,"128,43","97,13",169.39,75.91,
2012-01-31,"69,98","77,52",71.13,71.12,
2012-02-01,"134,97","146,09",166.75,81.03,
2012-02-02,"57,82","81,37",62.22,77.03,
2012-02-03,"102,98","82,13",119.89,83.4,
2012-02-04,"65,95","77,70",64.81,85.48,
2012-02-05,"40,40","53,70",22.39,85.79,
2012-02-06,"124,92","120,24",143.28,85.29,
2012-02-07,"142,99","118,79",165.14,95.72,
2012-02-08,"82,25","67,09",87.05,88.19,
2012-02-09,"85,78","72,36",104.25,92.18,
2012-02-10,"68,33","64,88",70.35,87.23,
2012-02-11,"51,01","45,20",51.84,85.1,
2012-02-12,"45,38","64,63",21.56,85.81,
2012-02-13,"61,83","61,64",51.42,76.8,
2012-02-14,"80,42","76,36",108.27,67.86,
2012-02-15,"128,72","128,32",125.92,74.5,
2012-02-16,"81,79","67,95",102.02,73.93,
2012-02-17,"49,79","52,94",49.68,71.28,
2012-02-18,"90,72","58,35",116.8,76.95,
2012-02-19,"42,47","60,48",30.27,76.53,
2012-02-20,"150,12","79,82",191.4,89.15,
2012-02-21,"141,49","74,68",207.63,97.87,
2012-02-22,"101,15","64,82",120.15,93.93,
2012-02-23,"68,30","47,66",85.19,92.0,
2012-02-24,"152,73","121,81",163.69,106.71,
2012-02-25,"133,75","90,79",151.45,112.86,
2012-02-26,"51,56","0,00",85.74,114.16,
2012-02-27,"55,00","59,05",49.25,100.57,
2012-02-28,"113,57","98,13",125.92,96.58,
2012-02-29,"146,90","124,48",152.69,103.12,
2012-03-01,"91,45","87,79",84.49,106.42,
2012-03-02,"99,76","48,01",131.58,98.86,
2012-03-03,"70,79","29,41",98.11,89.86,
2012-03-04,"94,46","62,78",104.73,95.99,
2012-03-05,"116,52","49,78",152.26,104.78,
2012-03-06,"110,79","95,72",110.55,104.38,
2012-03-07,"138,18","99,49",178.74,103.14,
2012-03-08,"154,15","122,94",176.61,112.09,
2012-03-09,"132,38","131,97",120.56,116.75,
2012-03-10,"24,95","27,63",23.05,110.21,
2012-03-11,"46,10","65,65",32.86,103.3,
2012-03-12,"71,49","47,52",85.87,96.86,
2012-03-13,"64,65","91,00",50.6,90.27,
2012-03-14,"69,16","82,73",57.51,80.41,
2012-03-15,"64,95","47,71",79.59,67.67,
2012-03-16,"72,73","79,10",60.48,59.15,
2012-03-17,"53,29","55,92",51.31,63.2,
2012-03-18,"31,61","50,42",21.03,61.13,
2012-03-19,"107,00","128,00",85.41,66.2,
2012-03-20,"104,61","139,05",57.99,71.91,
2012-03-21,"124,38","123,99",144.79,79.79,
2012-03-22,"67,60","96,28",42.83,80.17,
2012-03-23,"93,31","146,18",60.96,83.11,
2012-03-24,"51,31","68,21",52.15,82.83,
2012-03-25,"51,46","89,77",32.09,85.67,
2012-03-26,"79,67","83,60",90.65,81.76,
2012-03-27,"116,37","77,34",135.47,83.44,
2012-03-28,"149,58","145,48",133.48,87.04,
2012-03-29,"83,45","86,81",72.41,89.31,
2012-03-30,"103,07","127,56",70.93,90.7,
